,fiscal_year,year,parent_id,classification_description,Sequence_Level_Number,current_fiscal_year_to_date_gross_outlays_amount,parent_cls_desc,parent_class_helper,subclass_helper
1790,2017,2017,29355932.0,Rehabilitation Services and Disability Research,3,3342630912.0,Department of Education:,,70.0
1791,2017,2017,29355932.0,Special Institutions for Persons with Disabilities,3,212827984.0,Department of Education:,,70.0
1792,2017,2017,29355912.0,Office of Vocational and Adult Education,2,1748619008.0,Department of Education:,,70.0
1793,2017,2017,29355912.0,Office of Postsecondary Education:,2,,Department of Education:,,70.0
1794,2017,2017,29355942.0,Higher Education,3,2123810944.0,Department of Education:,,70.0
1795,2017,2017,29355942.0,Other,3,434441376.0,Department of Education:,,70.0
1796,2017,2017,29355942.0,Total--Office of Postsecondary Education,3,2558252288.0,Department of Education:,,70.0
1797,2017,2017,29355912.0,Office of Federal Student Aid:,2,,Department of Education:,,70.0
1798,2017,2017,29355950.0,Student Financial Assistance,3,28576452608.0,Department of Education:,,70.0
1799,2017,2017,29355950.0,Student Aid Administration,3,1579678336.0,Department of Education:,,70.0
1800,2017,2017,29355950.0,Federal Student Loan Reserve Fund,3,-898321344.0,Department of Education:,,70.0
1801,2017,2017,29355950.0,Federal Direct Student Loans,3,44675203072.0,Department of Education:,,70.0
1802,2017,2017,29355950.0,Federal Family Education Loans,3,10906328064.0,Department of Education:,,70.0
1803,2017,2017,29355950.0,Other,3,153674160.0,Department of Education:,,70.0
1804,2017,2017,29355950.0,Total--Office of Federal Student Aid,3,84993015808.0,Department of Education:,,70.0
1805,2017,2017,29355912.0,Institute of Education Sciences,2,657040768.0,Department of Education:,,70.0
1806,2017,2017,29355912.0,Departmental Management,2,584454144.0,Department of Education:,,70.0
1807,2017,2017,29355912.0,Proprietary Receipts from the Public,2,,Department of Education:,,70.0
1808,2017,2017,29355912.0,Intrabudgetary Transactions,2,6401002.0,Department of Education:,,70.0
1809,2017,2017,29355912.0,Total--Department of Education,2,131293036544.0,Department of Education:,,70.0
1810,2017,2017,,Department of Energy:,1,,Department of Energy:,71.0,0.0
1811,2017,2017,29355978.0,National Nuclear Security Administration:,2,,Department of Energy:,,71.0
1812,2017,2017,29355980.0,Naval Reactors,3,1267208960.0,Department of Energy:,,71.0
1813,2017,2017,29355980.0,Weapons Activities,3,8600839168.0,Department of Energy:,,71.0
1814,2017,2017,29355980.0,Defense Nuclear Nonproliferation,3,1887919872.0,Department of Energy:,,71.0
1815,2017,2017,29355980.0,Other,3,388654944.0,Department of Energy:,,71.0
1816,2017,2017,29355978.0,Environmental and Other Defense Activities:,2,,Department of Energy:,,71.0
1817,2017,2017,29355990.0,Defense Environmental Cleanup,3,5872836608.0,Department of Energy:,,71.0
1818,2017,2017,29355990.0,Other Defense Activities,3,718239552.0,Department of Energy:,,71.0
1819,2017,2017,29355990.0,Defense Nuclear Waste Disposal,3,1450966.375,Department of Energy:,,71.0
1820,2017,2017,29355978.0,Energy Programs:,2,,Department of Energy:,,71.0
1821,2017,2017,29356000.0,Science,3,5160887296.0,Department of Energy:,,71.0
1822,2017,2017,29356000.0,Energy Supply,3,1428035200.0,Department of Energy:,,71.0
1823,2017,2017,29356000.0,Energy Efficiency and Renewable Energy,3,1774642176.0,Department of Energy:,,71.0
1824,2017,2017,29356000.0,Fossil Energy Research and Development,3,568731392.0,Department of Energy:,,71.0
1825,2017,2017,29356000.0,Uranium Enrichment Decontamination and Decommissioning Fund,3,756750848.0,Department of Energy:,,71.0
1826,2017,2017,29356000.0,Advanced Technology Vehicles Manufacturing Loan Program,3,5769405.5,Department of Energy:,,71.0
1827,2017,2017,29356000.0,Title 17 Innovative Technology Loan Guarantee Program,3,29120608.0,Department of Energy:,,71.0
1828,2017,2017,29356000.0,Other,3,715339072.0,Department of Energy:,,71.0
1829,2017,2017,29356000.0,Total--Energy Programs,3,10439276544.0,Department of Energy:,,71.0
1830,2017,2017,29355978.0,Power Marketing Administration,2,3232109312.0,Department of Energy:,,71.0
1831,2017,2017,29355978.0,Departmental Administration,2,204471168.0,Department of Energy:,,71.0
1832,2017,2017,29355978.0,Proprietary Receipts from the Public,2,,Department of Energy:,,71.0
1833,2017,2017,29355978.0,Intrabudgetary Transactions,2,-2084881280.0,Department of Energy:,,71.0
1834,2017,2017,29355978.0,Offsetting Governmental Receipts,2,,Department of Energy:,,71.0
1835,2017,2017,29355978.0,Total--Department of Energy,2,30528124928.0,Department of Energy:,,71.0
1836,2017,2017,,Department of Health and Human Services:,1,,Department of Health and Human Services:,72.0,0.0
1837,2017,2017,29356032.0,Food and Drug Administration,2,3341796864.0,Department of Health and Human Services:,,72.0
1838,2017,2017,29356032.0,Health Resources and Services Administration,2,10893488128.0,Department of Health and Human Services:,,72.0
1839,2017,2017,29356032.0,Indian Health Service,2,4776605696.0,Department of Health and Human Services:,,72.0
1840,2017,2017,29356032.0,Centers for Disease Control and Prevention,2,8001118720.0,Department of Health and Human Services:,,72.0
1841,2017,2017,29356032.0,National Institutes of Health,2,31393519616.0,Department of Health and Human Services:,,72.0
1842,2017,2017,29356032.0,Substance Abuse and Mental Health Services Administration,2,3414222848.0,Department of Health and Human Services:,,72.0
1843,2017,2017,29356032.0,Agency for Healthcare Research and Quality,2,317532992.0,Department of Health and Human Services:,,72.0
1844,2017,2017,29356032.0,Centers for Medicare and Medicaid Services:,2,,Department of Health and Human Services:,,72.0
1845,2017,2017,29356048.0,Grants to States for Medicaid,3,374681436160.0,Department of Health and Human Services:,,72.0
1846,2017,2017,29356048.0,Payments to Health Care Trust Funds,3,332899680256.0,Department of Health and Human Services:,,72.0
1847,2017,2017,29356048.0,Children's Health Insurance Fund,3,16223918080.0,Department of Health and Human Services:,,72.0
1848,2017,2017,29356048.0,State Grants and Demonstrations,3,502351808.0,Department of Health and Human Services:,,72.0
1849,2017,2017,29356048.0,Federal Hospital Insurance Trust Fund:,3,,Department of Health and Human Services:,,72.0
1850,2017,2017,29356060.0,Benefit Payments,4,294920847360.0,Department of Health and Human Services:,,72.0
1851,2017,2017,29356060.0,Administrative Expenses,4,2639826688.0,Department of Health and Human Services:,,72.0
1852,2017,2017,29356060.0,Total--Federal Hospital Insurance Trust Fund,4,297560670208.0,Department of Health and Human Services:,,72.0
1853,2017,2017,29356048.0,Health Care Fraud and Abuse Control,3,1801967104.0,Department of Health and Human Services:,,72.0
1854,2017,2017,29356048.0,Federal Supplementary Medical Insurance Trust Fund:,3,,Department of Health and Human Services:,,72.0
1855,2017,2017,29356070.0,Benefit Payments,4,308133003264.0,Department of Health and Human Services:,,72.0
1856,2017,2017,29356070.0,Administrative Expenses,4,5929475584.0,Department of Health and Human Services:,,72.0
1857,2017,2017,29356070.0,Medicare Prescription Drugs:,4,,Department of Health and Human Services:,,72.0
1858,2017,2017,29356076.0,Benefit Payments,5,95003590656.0,Department of Health and Human Services:,,72.0
1859,2017,2017,29356076.0,Administrative Expenses,5,-130543408.0,Department of Health and Human Services:,,72.0
1860,2017,2017,29356070.0,Total--Federal Supplementary Medical Insurance Trust Fund,4,408935530496.0,Department of Health and Human Services:,,72.0
1861,2017,2017,29356048.0,Other,3,10012528640.0,Department of Health and Human Services:,,72.0
1862,2017,2017,29356048.0,Total--Centers for Medicare and Medicaid Services,3,1442618146816.0,Department of Health and Human Services:,,72.0
1863,2017,2017,29356032.0,Administration for Children and Families:,2,,Department of Health and Human Services:,,72.0
1864,2017,2017,29356088.0,Temporary Assistance for Needy Families,3,15973225472.0,Department of Health and Human Services:,,72.0
1865,2017,2017,29356088.0,Contingency Fund,3,567422464.0,Department of Health and Human Services:,,72.0
1866,2017,2017,29356088.0,Payments to States for Child Support Enforcement and Family Support Programs,3,4074974720.0,Department of Health and Human Services:,,72.0
1867,2017,2017,29356088.0,Low Income Home Energy Assistance,3,3182933760.0,Department of Health and Human Services:,,72.0
1868,2017,2017,29356088.0,Refugee and Entrant Assistance,3,1998596864.0,Department of Health and Human Services:,,72.0
1869,2017,2017,29356088.0,Child Care Entitlement to States,3,2905095680.0,Department of Health and Human Services:,,72.0
1870,2017,2017,29356088.0,Payments to States for the Child Care and Development Block Grant,3,2801088256.0,Department of Health and Human Services:,,72.0
1871,2017,2017,29356088.0,Social Services Block Grant,3,1660323584.0,Department of Health and Human Services:,,72.0
1872,2017,2017,29356088.0,Children and Families Services Programs,3,10598237184.0,Department of Health and Human Services:,,72.0
1873,2017,2017,29356088.0,Payments to States for Foster Care and Adoption Assistance,3,7711759872.0,Department of Health and Human Services:,,72.0
1874,2017,2017,29356088.0,Other,3,515703072.0,Department of Health and Human Services:,,72.0
1875,2017,2017,29356088.0,Total--Administration for Children and Families,3,51989360640.0,Department of Health and Human Services:,,72.0
1876,2017,2017,29356032.0,Administration for Community Living,2,1897050880.0,Department of Health and Human Services:,,72.0
1877,2017,2017,29356032.0,Departmental Management,2,3309265408.0,Department of Health and Human Services:,,72.0
1878,2017,2017,29356032.0,Other,2,674794880.0,Department of Health and Human Services:,,72.0
1879,2017,2017,29356032.0,Proprietary Receipts from the Public,2,,Department of Health and Human Services:,,72.0
1880,2017,2017,29356032.0,Intrabudgetary Transactions:,2,,Department of Health and Human Services:,,72.0
1881,2017,2017,29356122.0,Payments for Health Insurance for the Aged:,3,,Department of Health and Human Services:,,72.0
1882,2017,2017,29356124.0,Federal Supplementary Medical Insurance Trust Fund,4,-306541166592.0,Department of Health and Human Services:,,72.0
1883,2017,2017,29356122.0,Payments for Tax and Other Credits:,3,,Department of Health and Human Services:,,72.0
1884,2017,2017,29356128.0,Federal Hospital Insurance Trust Fund,4,-26393747456.0,Department of Health and Human Services:,,72.0
1885,2017,2017,29356122.0,Other,3,-965232256.0,Department of Health and Human Services:,,72.0
1886,2017,2017,29356032.0,Total--Department of Health and Human Services,2,1228726730752.0,Department of Health and Human Services:,,72.0
1887,2017,2017,,Department of Homeland Security:,1,,Department of Homeland Security:,73.0,0.0
1888,2017,2017,29356136.0,Departmental Management and Operations,2,1188696576.0,Department of Homeland Security:,,73.0
1889,2017,2017,29356136.0,Citizenship and Immigration Services,2,3763649280.0,Department of Homeland Security:,,73.0
1890,2017,2017,29356136.0,United States Secret Service,2,2172771584.0,Department of Homeland Security:,,73.0
1891,2017,2017,29356136.0,Transportation Security Administration,2,5130080256.0,Department of Homeland Security:,,73.0
1892,2017,2017,29356136.0,Immigration and Customs Enforcement,2,6766738944.0,Department of Homeland Security:,,73.0
1893,2017,2017,29356136.0,U.S. Customs and Border Protection,2,13372052480.0,Department of Homeland Security:,,73.0
1894,2017,2017,29356136.0,United States Coast Guard,2,10525813760.0,Department of Homeland Security:,,73.0
1895,2017,2017,29356136.0,National Protection and Programs Directorate,2,1886967424.0,Department of Homeland Security:,,73.0
1896,2017,2017,29356136.0,Federal Emergency Management Agency:,2,,Department of Homeland Security:,,73.0
1897,2017,2017,29356154.0,State and Local Programs,3,1514314880.0,Department of Homeland Security:,,73.0
1898,2017,2017,29356154.0,Firefighter Assistance Grants,3,605216256.0,Department of Homeland Security:,,73.0
1899,2017,2017,29356154.0,Disaster Relief,3,8846972928.0,Department of Homeland Security:,,73.0
1900,2017,2017,29356154.0,National Flood Insurance Fund,3,4850513408.0,Department of Homeland Security:,,73.0
1901,2017,2017,29356154.0,Other,3,1423568384.0,Department of Homeland Security:,,73.0
1902,2017,2017,29356154.0,Total--Federal Emergency Management Agency,3,17240586240.0,Department of Homeland Security:,,73.0
1903,2017,2017,29356136.0,Science and Technology,2,934901952.0,Department of Homeland Security:,,73.0
1904,2017,2017,29356136.0,Domestic Nuclear Detection Office,2,365448224.0,Department of Homeland Security:,,73.0
1905,2017,2017,29356136.0,Other,2,417779008.0,Department of Homeland Security:,,73.0
1906,2017,2017,29356136.0,Proprietary Receipts from the Public,2,,Department of Homeland Security:,,73.0
1907,2017,2017,29356136.0,Intrabudgetary Transactions,2,-164471536.0,Department of Homeland Security:,,73.0
1908,2017,2017,29356136.0,Offsetting Governmental Receipts,2,,Department of Homeland Security:,,73.0
1909,2017,2017,29356136.0,Total--Department of Homeland Security,2,63601012736.0,Department of Homeland Security:,,73.0
1910,2017,2017,,Department of Housing and Urban Development:,1,,Department of Housing and Urban Development:,74.0,0.0
1911,2017,2017,29356182.0,Public and Indian Housing Programs:,2,,Department of Housing and Urban Development:,,74.0
1912,2017,2017,29356184.0,Tenant Based Rental Assistance,3,20584148992.0,Department of Housing and Urban Development:,,74.0
1913,2017,2017,29356184.0,Housing Certificate Fund,3,212995392.0,Department of Housing and Urban Development:,,74.0
1914,2017,2017,29356184.0,Public Housing Capital Fund,3,1754489472.0,Department of Housing and Urban Development:,,74.0
1915,2017,2017,29356184.0,Public Housing Operating Fund,3,4315624960.0,Department of Housing and Urban Development:,,74.0
1916,2017,2017,29356184.0,Revitalization of Severely Distressed Public Housing (Hope VI),3,55543992.0,Department of Housing and Urban Development:,,74.0
1917,2017,2017,29356184.0,Native American Housing Block Grant,3,623611264.0,Department of Housing and Urban Development:,,74.0
1918,2017,2017,29356184.0,Other,3,128284000.0,Department of Housing and Urban Development:,,74.0
1919,2017,2017,29356184.0,Total--Public and Indian Housing Programs,3,27674697728.0,Department of Housing and Urban Development:,,74.0
1920,2017,2017,29356182.0,Community Planning and Development:,2,,Department of Housing and Urban Development:,,74.0
1921,2017,2017,29356204.0,Housing Opportunities for Persons with AIDS,3,305524384.0,Department of Housing and Urban Development:,,74.0
1922,2017,2017,29356204.0,Community Development Fund,3,5616472064.0,Department of Housing and Urban Development:,,74.0
1923,2017,2017,29356204.0,Home Investment Partnership Program,3,1104235520.0,Department of Housing and Urban Development:,,74.0
1924,2017,2017,29356204.0,Neighborhood Stabilization Program,3,29735628.0,Department of Housing and Urban Development:,,74.0
1925,2017,2017,29356204.0,Homeless Assistance Grants,3,1992046080.0,Department of Housing and Urban Development:,,74.0
1926,2017,2017,29356204.0,Other,3,50427456.0,Department of Housing and Urban Development:,,74.0
1927,2017,2017,29356204.0,Total--Community Planning and Development,3,9098441728.0,Department of Housing and Urban Development:,,74.0
1928,2017,2017,29356182.0,Housing Programs:,2,,Department of Housing and Urban Development:,,74.0
1929,2017,2017,29356220.0,Credit Accounts:,3,,Department of Housing and Urban Development:,,74.0
1930,2017,2017,29356222.0,"FHA-Mutual Mortgage Insurance Fund, Program Account",4,18796662784.0,Department of Housing and Urban Development:,,74.0
1931,2017,2017,29356222.0,FHA-Mutual Mortgage Insurance Capital Reserve Account,4,-13098586112.0,Department of Housing and Urban Development:,,74.0
1932,2017,2017,29356222.0,"FHA-Mutual Mortgage and Cooperative Housing Insurance Fund, Liquidating Account",4,30661716.0,Department of Housing and Urban Development:,,74.0
1933,2017,2017,29356222.0,"FHA-General and Special Risk Fund, Program Account",4,4318101504.0,Department of Housing and Urban Development:,,74.0
1934,2017,2017,29356222.0,"FHA-General and Special Risk Fund, Liquidating Account",4,176912928.0,Department of Housing and Urban Development:,,74.0
1935,2017,2017,29356222.0,"Housing for the Elderly or Handicapped Fund, Liquidating Account",4,-165996064.0,Department of Housing and Urban Development:,,74.0
1936,2017,2017,29356220.0,HUD Project-Based Rental Assistance,3,11194630144.0,Department of Housing and Urban Development:,,74.0
1937,2017,2017,29356220.0,Home Ownership Preservation Equity Fund,3,,Department of Housing and Urban Development:,,74.0
